MJD,date,state,r_x,r_y,r_z,v_x,v_y,v_z,v_inf_x,v_inf_y,v_inf_z,dv_x,dv_y,dv_z
6.1356352309111433e+04,2026-11-11,Deep Space,-1.6206680819819694e+00,4.2720974468108270e+00,-8.1427714170711485e-03,1.6253363827874525e+00,-6.7816525865235056e+00,-1.4228868989026072e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1363821461650099e+04,2026-11-19,Deep Space,-1.6135157557852378e+00,4.2424715303733374e+00,-8.7558487635198308e-03,1.6908566878574123e+00,-6.9541458141323576e+00,-1.4194630236005126e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1371290614188765e+04,2026-11-26,Deep Space,-1.6060785652140817e+00,4.2120966168516247e+00,-9.3673798864011750e-03,1.7574155532236233e+00,-7.1289268365047676e+00,-1.4157159344034959e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1378759766727431e+04,2026-12-04,Deep Space,-1.5983519264110142e+00,4.1809626041346313e+00,-9.9772224041003894e-03,1.8250615265235366e+00,-7.3061046685853261e+00,-1.4116317707853232e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1386228919266097e+04,2026-12-11,Deep Space,-1.5903310399782820e+00,4.1490589068847656e+00,-1.0585227734583437e-02,1.8938460285169034e+00,-7.4857944117113275e+00,-1.4071956318605958e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1393698071804763e+04,2026-12-19,Deep Space,-1.5820108780793125e+00,4.1163744292328870e+00,-1.1191240627186161e-02,1.9638235908014401e+00,-7.6681177479522171e+00,-1.4023914847438684e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1401167224343422e+04,2026-12-26,Deep Space,-1.5733861704632748e+00,4.0828975352367571e+00,-1.1795098652714615e-02,2.0350521178458423e+00,-7.8532034836349354e+00,-1.3972020627010287e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1408636376882088e+04,2027-01-03,Deep Space,-1.5644513893014584e+00,4.0486160168780696e+00,-1.2396631647169991e-02,2.1075931763701177e+00,-8.0411881480613978e+00,-1.3916087517473066e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1416105529420754e+04,2027-01-10,Deep Space,-1.5552007327101831e+00,4.0135170593455376e+00,-1.2995661103787097e-02,2.1815123155483307e+00,-8.2322166542893047e+00,-1.3855914641381303e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1423574681959421e+04,2027-01-18,Deep Space,-1.5456281068188598e+00,3.9775872033196569e+00,-1.3591999507353889e-02,2.2568794220299981e+00,-8.4264430298577899e+00,-1.3791284969538681e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1431043834498087e+04,2027-01-25,Deep Space,-1.5357271062232971e+00,3.9408123039383596e+00,-1.4185449603942513e-02,2.3337691143881103e+00,-8.6240312265220656e+00,-1.3721963736897971e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1438512987036753e+04,2027-02-02,Deep Space,-1.5254909926429703e+00,3.9031774860807005e+00,-1.4775803598209703e-02,2.4122611823222848e+00,-8.8251560194506435e+00,-1.3647696664192016e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1445982139575419e+04,2027-02-09,Deep Space,-1.5149126715761836e+00,3.8646670955572331e+00,-1.5362842269289304e-02,2.4924410767968235e+00,-9.0300040079756343e+00,-1.3568207956890110e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1453451292114085e+04,2027-02-16,Deep Space,-1.5039846667182983e+00,3.8252646457394732e+00,-1.5946333994972667e-02,2.5744004583027911e+00,-9.2387747319220743e+00,-1.3483198048197850e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1460920444652744e+04,2027-02-24,Deep Space,-1.4926990918746599e+00,3.7849527590955905e+00,-1.6526033672314380e-02,2.6582378116340895e+00,-9.4516819198382933e+00,-1.3392341046976752e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1468389597191410e+04,2027-03-03,Deep Space,-1.4810476200606757e+00,3.7437131030232802e+00,-1.7101681520966611e-02,2.7440591370017051e+00,-9.6689548881834444e+00,-1.3295281844434878e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1475858749730076e+04,2027-03-11,Deep Space,-1.4690214494355083e+00,3.7015263192817600e+00,-1.7673001753377229e-02,2.8319787290295864e+00,-9.8908401137958268e+00,-1.3191632824957206e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1483327902268742e+04,2027-03-18,Deep Space,-1.4566112656617380e+00,3.6583719462203246e+00,-1.8239701093415595e-02,2.9221200572451447e+00,-1.0117603005886581e+01,-1.3080970116160393e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1490797054807408e+04,2027-03-26,Deep Space,-1.4438072002193967e+00,3.6142283328778166e+00,-1.8801467121928456e-02,3.0146167641790758e+00,-1.0349529908527879e+01,-1.2962829300733242e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1498266207346074e+04,2027-04-02,Deep Space,-1.4305987841269259e+00,3.5690725438818398e+00,-1.9357966424068673e-02,3.1096138002264202e+00,-1.0586930370321438e+01,-1.2836700497304965e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1505735359884740e+04,2027-04-10,Deep Space,-1.4169748964312607e+00,3.5228802539037773e+00,-1.9908842508846017e-02,3.2072687181256048e+00,-1.0830139724882923e+01,-1.2702022698754542e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1513204512423399e+04,2027-04-17,Deep Space,-1.4029237067212066e+00,3.4756256302197808e+00,-2.0453713466051897e-02,3.3077531544531484e+00,-1.1079522034266027e+01,-1.2558177233115991e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1520673664962065e+04,2027-04-25,Deep Space,-1.3884326107884131e+00,3.4272812016813048e+00,-2.0992169319292903e-02,3.4112545311258478e+00,-1.1335473457869046e+01,-1.2404480183353381e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1528142817500731e+04,2027-05-02,Deep Space,-1.3734881584035568e+00,3.3778177121022632e+00,-2.1523769026056128e-02,3.5179780168309991e+00,-1.1598426122223334e+01,-1.2240173566218256e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1535611970039397e+04,2027-05-10,Deep Space,-1.3580759719851889e+00,3.3272039557114472e+00,-2.2048037066171991e-02,3.6281487969354864e+00,-1.1868852583015411e+01,-1.2064415025113891e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1543081122578064e+04,2027-05-17,Deep Space,-1.3421806547068340e+00,3.2754065918834168e+00,-2.2564459548282408e-02,3.7420147112380757e+00,-1.2147270990602356e+01,-1.1876265734665319e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1550550275116730e+04,2027-05-25,Deep Space,-1.3257856863035933e+00,3.2223899358293377e+00,-2.3072479749375430e-02,3.8598493325639174e+00,-1.2434251095278974e+01,-1.1674676141917462e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1558019427655396e+04,2027-06-01,Deep Space,-1.3088733044887586e+00,3.1681157212759254e+00,-2.3571492984341448e-02,3.9819555765062558e+00,-1.2730421260149559e+01,-1.1458469075894814e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1565488580194055e+04,2027-06-08,Deep Space,-1.2914243694556740e+00,3.1125428303534401e+00,-2.4060840679824815e-02,4.1086699547412158e+00,-1.3036476689663637e+01,-1.1226319637065536e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1572957732732721e+04,2027-06-16,Deep Space,-1.2734182083962564e+00,3.0556269849095874e+00,-2.4539803498040066e-02,4.2403676128285097e+00,-1.3353189133414881e+01,-1.0976731122043348e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1580426885271387e+04,2027-06-23,Deep Space,-1.2548324362835162e+00,2.9973203922090303e+00,-2.5007593319884815e-02,4.3774683303874538e+00,-1.3681418391383311e+01,-1.0708006034177772e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1587896037810053e+04,2027-07-01,Deep Space,-1.2356427482983392e+00,2.9375713363922924e+00,-2.5463343850169413e-02,4.5204437099411523e+00,-1.4022126033526240e+01,-1.0418210960148400e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1595365190348719e+04,2027-07-08,Deep Space,-1.2158226781732651e+00,2.8763237050523807e+00,-2.5906099547753907e-02,4.6698258446550378e+00,-1.4376391860582409e+01,-1.0105133731783170e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1602834342887385e+04,2027-07-16,Deep Space,-1.1953433152990236e+00,2.8135164377040551e+00,-2.6334802505234428e-02,4.8262178404602931e+00,-1.4745433784117878e+01,-9.7662308060926697e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1610303495426051e+04,2027-07-23,Deep Space,-1.1741729715845368e+00,2.7490828795806679e+00,-2.6748276800119285e-02,4.9903066829426397e+00,-1.5130632006384586e+01,-9.3985621344447268e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1617772647964717e+04,2027-07-31,Deep Space,-1.1522767866257524e+00,2.6829500198335805e+00,-2.7145209703107923e-02,5.1628790959140130e+00,-1.5533558654903601e+01,-8.9987098799693910e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1625241800503376e+04,2027-08-07,Deep Space,-1.1296162565077745e+00,2.6150375874594483e+00,-2.7524128946147523e-02,5.3448412544296646e+00,-1.5956014402637560e+01,-8.5626760709411623e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1632710953042042e+04,2027-08-15,Deep Space,-1.1061486672295864e+00,2.5452569706141750e+00,-2.7883375004563338e-02,5.5372435165057814e+00,-1.6400074126350091e+01,-8.0857524816039986e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1640180105580708e+04,2027-08-22,Deep Space,-1.0818264078515503e+00,2.4735099146262436e+00,-2.8221067006024690e-02,5.7413117648609759e+00,-1.6868144389762467e+01,-7.5623534571426690e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1647649258119374e+04,2027-08-30,Deep Space,-1.0565961303581775e+00,2.3996869398774385e+00,-2.8535060402943416e-02,5.9584875642451482e+00,-1.7363036586246295e+01,-6.9857986506272202e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1655118410658040e+04,2027-09-06,Deep Space,-1.0303977119019410e+00,2.3236654011032836e+00,-2.8822893870949523e-02,6.1904802382031034e+00,-1.7888061096970233e+01,-6.3480270871709751e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1662587563196706e+04,2027-09-14,Deep Space,-1.0031629590143623e+00,2.2453070820356178e+00,-2.9081721926281483e-02,6.4393353070242902e+00,-1.8447150067821418e+01,-5.6392155906233803e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1670056715735373e+04,2027-09-21,Deep Space,-9.7481397013675775e-01,2.1644551797165512e+00,-2.9308228333730160e-02,6.7075257618500856e+00,-1.9045019794564656e+01,-4.8472616968912474e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1677525868274031e+04,2027-09-29,Deep Space,-9.4526103858823673e-01,2.0809304749879645e+00,-2.9498513251629832e-02,6.9980758095422182e+00,-1.9687388919679258e+01,-3.9570708240801597e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1684995020812697e+04,2027-10-06,Deep Space,-9.1439992653191116e-01,1.9945263994006805e+00,-2.9647943810402248e-02,7.3147317566624688e+00,-2.0381276869559667e+01,-2.9495545527505568e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1692464173351364e+04,2027-10-13,Deep Space,-8.8210826093648254e-01,1.9050025770216279e+00,-2.9750952724139450e-02,7.6622029473200195e+00,-2.1135420293500580e+01,-1.8001920884093348e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1699933325890030e+04,2027-10-21,Deep Space,-8.4824067630832900e-01,1.8120762128773171e+00,-2.9800761310300614e-02,8.0465096119537183e+00,-2.1960867550630098e+01,-4.7691281014690147e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1707402478428696e+04,2027-10-28,Deep Space,-8.1262212233314801e-01,1.7154103653638442e+00,-2.9788989584985708e-02,8.4754989194253074e+00,-2.2871849862520239e+01,1.0631101501951179e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1714871630967362e+04,2027-11-05,Deep Space,-7.7503840383382683e-01,1.6145975797666952e+00,-2.9705092387774024e-02,8.9596351598531108e+00,-2.3887097248428613e+01,2.8784779309987303e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1722340783506028e+04,2027-11-12,Deep Space,-7.3522239957737168e-01,1.5091363826741750e+00,-2.9535517650757750e-02,9.5132555458514947e+00,-2.5031898581238330e+01,5.0517294275789840e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1729809936044687e+04,2027-11-20,Deep Space,-6.9283325153279141e-01,1.3983963481951212e+00,-2.9262401479769599e-02,1.0156656739858819e+01,-2.6341466916416110e+01,7.7032512978870912e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1737279088583353e+04,2027-11-27,Deep Space,-6.4742353632634642e-01,1.2815639794779548e+00,-2.8861450091410421e-02,1.0919754478732310e+01,-2.7866729384002934e+01,1.1016353920345144e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1744748241122019e+04,2027-12-05,Deep Space,-5.9838459091087248e-01,1.1575544405393023e+00,-2.8298300010252419e-02,1.1848950269320696e+01,-2.9684951365302407e+01,1.5285766068190521e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1752217393660685e+04,2027-12-12,Deep Space,-5.4484890830177379e-01,1.0248578123370895e+00,-2.7521789454246617e-02,1.3021182012852307e+01,-3.1920909312084131e+01,2.1020276866673496e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1759686546199351e+04,2027-12-20,Deep Space,-4.8549903463704958e-01,8.8124692953807160e-01,-2.6450250480685483e-02,1.4576210361677310e+01,-3.4793999368323639e+01,2.9187892095069179e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1767155698738017e+04,2027-12-27,Deep Space,-4.1814148887624358e-01,7.2315016938171017e-01,-2.4939488648723716e-02,1.6804101335777204e+01,-3.8740717286304033e+01,4.1911223450592100e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1774624851276683e+04,2028-01-04,Deep Space,-3.3854682141151682e-01,5.4402985308056384e-01,-2.2690437477612197e-02,2.0452074703506085e+01,-4.4820245577349347e+01,6.5051280250124832e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1782094003815349e+04,2028-01-11,Deep Space,-2.3590301371530492e-01,3.2852994199428004e-01,-1.8856837555333385e-02,2.8486253017294224e+01,-5.6827589097859871e+01,1.2434057552489373e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1789563156354008e+04,2028-01-19,DSM Before,-1.1737707839476492e-03,-9.9384711691876161e-03,-7.9108534703446840e-04,4.1208224457954628e+02,4.1111117088320803e+01,6.9992153332166993e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1789563156354008e+04,2028-01-19,DSM,-1.1737707839476492e-03,-9.9384711691876161e-03,-7.9108534703446840e-04,4.1239037397057166e+02,4.1079210252555569e+01,7.0096596576562646e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0812939102533560e-01,-3.1906835765230575e-02,1.0444324439565522e-01
6.1822157282584238e+04,2028-02-20,Deep Space,-1.6529686597135460e-01,1.0890809415860701e+00,3.8492792961000846e-02,-9.4895376379735730e+00,3.8019851639139873e+01,7.3395319318825381e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1854751408814467e+04,2028-03-24,Deep Space,-3.2880983404955832e-01,1.7137152384709065e+00,4.9303525735552425e-02,-8.0480696084237930e+00,2.9627420636778382e+01,4.6482661478718834e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1887345535044689e+04,2028-04-25,Deep Space,-4.7198658949489991e-01,2.2295518572813555e+00,5.6895810443411521e-02,-7.2237365112604168e+00,2.5541791140205913e+01,3.5391195844384654e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1919939661274919e+04,2028-05-28,Deep Space,-6.0236848257825337e-01,2.6844359045932213e+00,6.2914852463288207e-02,-6.6586724915762368e+00,2.2950183563403062e+01,2.9047129369968611e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1952533787505148e+04,2028-06-30,Deep Space,-7.2355071925880377e-01,3.0981583583811041e+00,6.7963174012201366e-02,-6.2340143264441084e+00,2.1095482210343683e+01,2.4839275352574849e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.1985127913735370e+04,2028-08-01,Deep Space,-8.3761748757167975e-01,3.4813443418366004e+00,7.2338990367505573e-02,-5.8965370928805632e+00,1.9671943367806474e+01,2.1798839886022556e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2017722039965600e+04,2028-09-03,Deep Space,-9.4591955739590650e-01,3.8405365236056981e+00,7.6214885474394006e-02,-5.6180580462379277e+00,1.8528049997430635e+01,1.9475335312786465e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2050316166195829e+04,2028-10-05,Deep Space,-1.0493984749586920e+00,4.1801270580571037e+00,7.9701016419789716e-02,-5.3819483499784164e+00,1.7578561526117756e+01,1.7628013879943355e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2082910292426051e+04,2028-11-07,Deep Space,-1.1487452353653578e+00,4.5032461725388657e+00,8.2872616313094838e-02,-5.1776206011131070e+00,1.6771158039544673e+01,1.6115350453794286e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2115504418656281e+04,2028-12-10,Deep Space,-1.2444868477955813e+00,4.8122251447147715e+00,8.5783685710246083e-02,-4.9979414064891641e+00,1.6071609819108705e+01,1.4848143244691073e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2148098544886510e+04,2029-01-11,Deep Space,-1.3370374417210726e+00,5.1088599475355032e+00,8.8474492276666539e-02,-4.8378892726175353e+00,1.5456400714965067e+01,1.3767090311112590e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2180692671116733e+04,2029-02-13,Deep Space,-1.4267303128389450e+00,5.3945717764693368e+00,9.0975984894285822e-02,-4.6938035645212439e+00,1.4908737675726167e+01,1.2831069442122781e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2213286797346962e+04,2029-03-17,Deep Space,-1.5138389972744370e+00,5.6705100478207111e+00,9.3312541789247527e-02,-4.5629383470232181e+00,1.4416246059415062e+01,1.2010572493194993e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2245880923577191e+04,2029-04-19,Deep Space,-1.5985916764303152e+00,5.9376213335903998e+00,9.5503760564309537e-02,-4.4431842100961969e+00,1.3969566724800698e+01,1.1283816787817733e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2278475049807414e+04,2029-05-21,Deep Space,-1.6811813434231917e+00,6.1966971303652949e+00,9.7565668361226598e-02,-4.3328877536379995e+00,1.3561464343522269e+01,1.0634334322517236e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2311069176037643e+04,2029-06-23,Deep Space,-1.7617731743900245e+00,6.4484079404655459e+00,9.9511565917694833e-02,-4.2307304371392869e+00,1.3186239759568657e+01,1.0049418867228918e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2343663302267872e+04,2029-07-26,Deep Space,-1.8405099978015351e+00,6.6933281985219146e+00,1.0135263210779538e-01,-4.1356449017962831e+00,1.2839330622033403e+01,9.5190926144972918e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2376257428498095e+04,2029-08-27,Deep Space,-1.9175164342712567e+00,6.9319548967240490e+00,1.0309836694782842e-01,-4.0467557222571582e+00,1.2517032683755389e+01,9.0353990356736566e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2408851554728324e+04,2029-09-29,Deep Space,-1.9929020851025951e+00,7.1647217634720510e+00,1.0475692275904241e-01,-3.9633365369764264e+00,1.2216300770165882e+01,8.5919070365599814e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2441445680958554e+04,2029-10-31,Deep Space,-2.0667640261532689e+00,7.3920102353020916e+00,1.0633535609425082e-01,-3.8847784318470451e+00,1.1934603734451819e+01,8.1833557564903722e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
